date,serial_number,model,user_capacity,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2016-04-17,S3010M7H,ST4000DM000,4000787030016,0,120,1940056,91,0,100,13,100,0,84,288843982,92,7786,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,80.0,41432.0,32.0,32.0,100,0,100,0,200,0,100.0,7445.0,100.0,25281902504.0,100.0,10467285679.0
2016-04-17,Z3040J5T,ST4000DM000,4000787030016,0,117,160300216,98,0,100,2,100,0,81,148381490,96,3632,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,99.0,3655.0,23.0,23.0,100,0,100,0,200,0,100.0,3589.0,100.0,16348101880.0,100.0,1550679453.0
2016-04-17,S301NGZM,ST4000DM000,4000787030016,0,119,224821936,95,0,100,5,100,0,81,154365841,96,4106,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,96.0,8549.0,21.0,21.0,100,0,100,0,200,0,100.0,4029.0,100.0,18071817520.0,100.0,1737429463.0
2016-04-17,S301NGZN,ST4000DM000,4000787030016,0,109,21457424,94,0,100,6,100,0,81,159782864,96,4106,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,97.0,6234.0,26.0,26.0,100,0,100,0,200,0,100.0,4051.0,100.0,18122956624.0,100.0,1828694796.0
2016-04-17,Z305C1W5,ST4000DM000,4000787030016,0,114,67683208,97,0,100,3,100,0,79,86626063,98,1908,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,99.0,2022.0,34.0,34.0,100,0,100,0,200,0,100.0,1822.0,100.0,12154737032.0,100.0,829987570.0
2016-04-17,Z305D6Z2,ST4000DM000,4000787030016,0,119,228712728,97,0,100,3,100,0,78,59269561,99,1639,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,97.0,6173.0,29.0,29.0,100,0,100,0,200,0,100.0,1563.0,100.0,9843148800.0,100.0,1448623296.0
2016-04-17,Z305C1W3,ST4000DM000,4000787030016,0,118,187293408,99,0,100,1,100,0,78,79841229,99,1447,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,99.0,3002.0,37.0,37.0,100,0,100,0,200,0,100.0,1428.0,100.0,11504731584.0,100.0,907402864.0
2016-04-17,Z300WG7A,ST4000DM000,4000787030016,0,115,99484912,91,0,100,16,100,0,83,228279911,78,19698,100,0,100,16,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,67.0,33.0,100.0,0.0,100.0,14.0,96.0,9631.0,33.0,33.0,100,0,100,0,200,0,100.0,19059.0,100.0,23390294621.0,100.0,111782240174.0
2016-04-17,Z3042VED,ST4000DM000,4000787030016,0,119,231325656,98,0,100,2,100,0,81,151544583,96,4110,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,97.0,6350.0,20.0,20.0,100,0,100,0,200,0,100.0,4055.0,100.0,17409112376.0,100.0,1721387151.0
2016-04-17,Z305NZMM,ST4000DM000,4000787030016,0,105,8232632,97,0,100,3,100,0,75,39252577,100,797,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,1.0,99.0,2859.0,25.0,25.0,100,0,100,0,200,0,100.0,757.0,100.0,7443096216.0,100.0,736569887.0
2016-04-17,Z300WG7R,ST4000DM000,4000787030016,0,113,55945304,91,0,100,13,100,0,87,532457247,77,20514,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,74.0,26.0,100.0,0.0,100.0,5.0,95.0,11628.0,26.0,26.0,100,0,100,0,200,0,100.0,20466.0,100.0,25153599218.0,100.0,217429538624.0
2016-04-17,Z304HC0R,ST4000DM000,4000787030016,0,108,16606512,95,0,100,5,100,0,81,129306395,96,3590,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,7924.0,22.0,22.0,100,0,100,0,200,0,100.0,3444.0,100.0,15125740368.0,100.0,1495230428.0
2016-04-17,Z302DK2R,ST4000DM000,4000787030016,0,116,113876160,92,0,100,12,100,0,84,330070035,90,8775,100,0,100,12,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,85.0,31429.0,20.0,20.0,100,0,100,0,200,0,100.0,8616.0,100.0,29534829719.0,100.0,8834042646.0
2016-04-17,S300ZA23,ST4000DM000,4000787030016,0,119,209303528,92,0,100,9,100,0,84,244085375,93,6973,100,0,100,9,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,83.0,34244.0,30.0,30.0,100,0,100,0,200,0,100.0,6694.0,100.0,24755666400.0,100.0,10055743244.0
2016-04-17,Z305NZMD,ST4000DM000,4000787030016,0,119,210856448,97,0,100,3,100,0,69,9236917,99,1303,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,75.0,51375.0,35.0,35.0,100,0,100,0,200,0,100.0,963.0,100.0,1975311256.0,100.0,297074079.0
2016-04-17,Z300WG7Z,ST4000DM000,4000787030016,0,108,18225408,91,0,100,9,100,0,87,511315440,77,20516,100,0,100,9,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,1.0,91.0,18655.0,33.0,33.0,100,0,100,0,200,0,100.0,20438.0,100.0,25471120580.0,100.0,211968760954.0
2016-04-17,Z302SW95,ST4000DM000,4000787030016,0,116,102002496,99,0,100,1,100,0,83,219541109,94,5723,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,92.0,16502.0,34.0,34.0,100,0,100,0,200,0,100.0,5622.0,100.0,22522453888.0,100.0,3272355731.0
2016-04-17,S301138F,ST4000DM000,4000787030016,0,117,132122088,97,0,100,3,100,0,84,306098214,90,8768,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,86.0,29546.0,21.0,21.0,100,0,100,0,200,0,100.0,8616.0,100.0,27480672120.0,100.0,10708056774.0
2016-04-17,Z305NZM9,ST4000DM000,4000787030016,0,111,38580584,97,0,100,3,100,0,75,39113832,100,797,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,99.0,2881.0,26.0,26.0,100,0,100,0,200,0,100.0,756.0,100.0,7415069200.0,100.0,643736699.0
2016-04-17,Z305AJF7,ST4000DM000,4000787030016,0,105,8423104,97,0,100,3,100,0,79,97715444,98,2267,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,98.0,5765.0,25.0,25.0,100,0,100,0,200,0,100.0,2193.0,100.0,13092589432.0,100.0,1124579200.0
2016-04-17,S300Z6KZ,ST4000DM000,4000787030016,0,117,153193912,97,0,100,3,100,0,85,345134846,91,8095,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,84.0,33079.0,23.0,23.0,100,0,100,0,200,0,100.0,7961.0,100.0,27964091880.0,100.0,16730380794.0
2016-04-17,S300ZAHV,ST4000DM000,4000787030016,0,117,157977360,92,0,100,8,100,0,82,170719809,95,4463,100,0,100,8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,6383.0,21.0,21.0,100,0,100,0,200,0,100.0,4398.0,100.0,19150931179.0,100.0,18870785179.0
2016-04-17,Z302BV7M,ST4000DM000,4000787030016,0,119,210920688,94,0,100,6,100,0,84,281054902,91,8023,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,82.0,37027.0,29.0,29.0,100,0,100,0,200,0,100.0,7878.0,100.0,27577157768.0,100.0,5110689740.0
2016-04-17,S301NGZ7,ST4000DM000,4000787030016,0,110,27335144,96,0,100,4,100,0,82,186647430,95,4615,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,98.0,5106.0,34.0,34.0,100,0,100,0,200,0,100.0,4525.0,100.0,20780375352.0,100.0,2350846445.0
2016-04-17,S3010M78,ST4000DM000,4000787030016,0,119,215816024,91,0,100,13,100,0,84,286643995,92,7786,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,81.0,39873.0,30.0,30.0,100,0,100,0,200,0,100.0,7447.0,100.0,26460988176.0,100.0,4134674789.0
2016-04-17,Z3029FT4,ST4000DM000,4000787030016,0,116,105373144,96,0,100,4,100,0,87,656071863,87,11523,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,100.0,0.0,100.0,0.0,99.0,2928.0,39.0,39.0,100,0,100,0,200,0,100.0,11511.0,100.0,19463351749.0,100.0,165395564902.0
2016-04-17,S301NGZ8,ST4000DM000,4000787030016,0,117,128032016,96,0,100,4,100,0,82,195337548,95,4616,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,98.0,5191.0,33.0,33.0,100,0,100,0,200,0,100.0,4529.0,100.0,21170526992.0,100.0,2339081561.0
2016-04-17,S3010M72,ST4000DM000,4000787030016,0,108,16550600,93,0,100,7,100,0,83,231403615,93,6580,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,78.0,44609.0,28.0,28.0,100,0,100,0,200,0,100.0,6243.0,100.0,24171362032.0,100.0,2848831496.0
2016-04-17,S300Z6KD,ST4000DM000,4000787030016,0,118,174558096,97,0,100,3,100,0,84,256839892,93,6973,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,83.0,35278.0,28.0,28.0,100,0,100,0,200,0,100.0,6686.0,100.0,25820789136.0,100.0,6925772647.0
2016-04-17,Z3041C28,ST4000DM000,4000787030016,0,118,200239192,98,0,100,2,100,0,83,210664928,95,4765,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,95.0,11256.0,31.0,31.0,100,0,100,0,200,0,100.0,66541928321647.0,100.0,9536116284.0,100.0,6627900557.0
2016-04-17,Z305GWY6,ST4000DM000,4000787030016,0,112,47182856,99,0,100,1,100,0,79,84112940,99,1448,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,99.0,2924.0,35.0,35.0,100,0,100,0,200,0,100.0,1430.0,100.0,11606558176.0,100.0,884085157.0
2016-04-17,Z300CWTK,ST4000DM000,4000787030016,0,117,121704920,94,0,100,6,100,0,87,655055115,74,22830,100,0,100,6,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,2.0,97.0,7705.0,20.0,20.0,100,0,100,0,200,0,100.0,22794.0,100.0,27576530063.0,100.0,141391553004.0
2016-04-17,Z305GWY3,ST4000DM000,4000787030016,0,111,38174688,98,0,100,2,100,0,78,79244727,99,1449,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,99.0,2940.0,33.0,33.0,100,0,100,0,200,0,100.0,1429.0,100.0,11488708208.0,100.0,883558378.0
2016-04-17,Z304HWJW,ST4000DM000,4000787030016,0,114,71056976,98,0,100,2,100,0,81,152606503,96,4109,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,6105.0,22.0,22.0,100,0,100,0,200,0,100.0,4053.0,100.0,17986276792.0,100.0,1760909882.0
2016-04-17,S301GMGT,ST4000DM000,4000787030016,0,117,155995400,98,0,100,2,100,0,81,147461566,96,4112,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,99.0,3290.0,28.0,28.0,100,0,100,0,200,0,100.0,4064.0,100.0,17288627432.0,100.0,1660876034.0
2016-04-17,S300ZAFR,ST4000DM000,4000787030016,0,116,106158120,95,0,100,5,100,0,84,254786171,93,6944,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,85.0,30064.0,30.0,30.0,100,0,100,0,200,0,100.0,6684.0,100.0,25841268480.0,100.0,6216100515.0
2016-04-17,Z301CSGE,ST4000DM000,4000787030016,0,119,203890016,99,0,100,14,100,0,84,312701885,91,8145,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,98.0,4789.0,19.0,19.0,100,0,100,0,200,0,100.0,8131.0,100.0,17987113296.0,100.0,6605463774.0
2016-04-17,W300JMQL,ST4000DM000,4000787030016,0,118,187712984,92,0,100,26,100,0,87,528313766,74,23460,100,0,100,26,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,80.0,20.0,100.0,0.0,100.0,7.0,45.0,111986.0,20.0,20.0,100,0,100,0,200,0,100.0,22962.0,100.0,27428872936.0,100.0,302065573798.0
2016-04-17,Z300PAB5,ST4000DM000,4000787030016,0,119,215769504,92,0,100,16,100,0,87,563612089,75,22035,100,0,100,16,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,72.0,28.0,100.0,0.0,100.0,7.0,96.0,9183.0,28.0,28.0,100,0,100,0,200,0,100.0,21963.0,100.0,26591034170.0,100.0,264652301408.0
2016-04-17,S300Z8GK,ST4000DM000,4000787030016,0,119,218909096,92,0,100,8,100,0,84,241119078,93,6942,100,0,100,8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,84.0,32280.0,32.0,32.0,100,0,100,0,200,0,100.0,6681.0,100.0,24669286184.0,100.0,6704922731.0
2016-04-17,Z304HQRL,ST4000DM000,4000787030016,0,111,39268360,99,0,100,1,100,0,81,137641740,96,3896,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,94.0,12323.0,19.0,19.0,100,0,100,0,200,0,100.0,3775.0,100.0,16144401608.0,100.0,1584234279.0
2016-04-17,Z3025S3J,ST4000DM000,4000787030016,0,107,12762184,96,0,100,4,100,0,87,612195166,87,11857,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,97.0,6560.0,27.0,27.0,100,0,100,0,200,0,100.0,11590.0,100.0,31441128157.0,100.0,171529304329.0
2016-04-17,S300YQ23,ST4000DM000,4000787030016,0,104,7083504,97,0,100,3,100,0,84,255461885,92,7136,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,83.0,35221.0,27.0,27.0,100,0,100,0,200,0,100.0,6801.0,100.0,25687165448.0,100.0,6708203823.0
2016-04-17,W300T22A,ST4000DM000,4000787030016,0,117,164589856,96,0,100,4,100,0,81,133203231,81,17244,100,0,100,4,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,73.0,27.0,100.0,0.0,100.0,1.0,95.0,10174.0,27.0,27.0,100,0,100,0,200,0,100.0,17205.0,100.0,18430227582.0,100.0,55403543099.0
2016-04-17,Z305P08A,ST4000DM000,4000787030016,0,119,227088736,97,0,100,3,100,0,69,9565485,99,1302,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,77.0,47851.0,36.0,36.0,100,0,100,0,200,0,100.0,960.0,100.0,2062861960.0,100.0,294968456.0
2016-04-17,Z300DPXN,ST4000DM000,4000787030016,0,115,90122160,92,0,100,15,100,0,86,450952805,78,19648,100,0,100,15,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,78.0,22.0,100.0,0.0,100.0,8.0,97.0,7413.0,22.0,22.0,100,0,100,0,200,0,100.0,19613.0,100.0,23708950860.0,100.0,230512191309.0
2016-04-17,W300AHNX,ST4000DM000,4000787030016,0,112,45638136,92,0,100,13,100,0,88,674280799,72,24754,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,80.0,20.0,100.0,0.0,100.0,5.0,68.0,65095.0,20.0,20.0,100,0,100,0,200,0,100.0,131494718758790.0,100.0,27310098408.0,100.0,129307871928.0
2016-04-17,Z305G2QK,ST4000DM000,4000787030016,0,117,150616472,97,0,100,3,100,0,69,9146589,99,1277,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,74.0,52314.0,30.0,30.0,100,0,100,0,200,0,100.0,941.0,100.0,1953592944.0,100.0,294878871.0
2016-04-17,Z3012XER,ST4000DM000,4000787030016,0,115,100537248,91,0,100,12,100,0,89,881672357,81,17144,100,0,100,12,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,71.0,29.0,100.0,0.0,100.0,3.0,93.0,15765.0,29.0,29.0,100,0,100,0,200,0,100.0,16937.0,100.0,18899555318.0,100.0,62435724569.0
2016-04-17,Z3029F40,ST4000DM000,4000787030016,0,117,124004872,93,0,100,7,100,0,86,441447451,87,11817,100,0,100,7,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,89.0,23169.0,22.0,22.0,100,0,100,0,200,0,100.0,11719.0,100.0,15515834040.0,100.0,52918939579.0
2016-04-17,Z305P08X,ST4000DM000,4000787030016,0,114,69051976,97,0,100,3,100,0,75,39084753,100,798,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,99.0,2882.0,24.0,24.0,100,0,100,0,200,0,100.0,755.0,100.0,7327598824.0,100.0,748415075.0
2016-04-17,Z304HQR4,ST4000DM000,4000787030016,0,114,81465896,98,0,100,2,100,0,81,134585106,96,3941,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,95.0,11830.0,20.0,20.0,100,0,100,0,200,0,100.0,3814.0,100.0,16118130664.0,100.0,1527720751.0
2016-04-17,S301NYES,ST4000DM000,4000787030016,0,114,66760168,92,0,100,8,100,0,81,146447224,96,4105,100,0,100,8,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,95.0,11176.0,22.0,22.0,100,0,100,0,200,0,100.0,4025.0,100.0,17354503760.0,100.0,1757503506.0
2016-04-17,Z304SY3R,ST4000DM000,4000787030016,0,119,232400656,93,0,100,7,100,0,80,102511622,97,2961,100,0,100,7,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,85.0,31202.0,24.0,24.0,100,0,100,0,200,0,100.0,2728.0,100.0,13252247088.0,100.0,1097443998.0
2016-04-17,Z305GWYV,ST4000DM000,4000787030016,0,106,11465720,98,0,100,2,100,0,78,79512522,99,1449,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,99.0,3012.0,37.0,37.0,100,0,100,0,200,0,100.0,1430.0,100.0,11471845688.0,100.0,892591597.0
2016-04-17,Z305GWYP,ST4000DM000,4000787030016,0,114,70195064,99,0,100,1,100,0,75,40171377,100,799,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,2441.0,25.0,25.0,100,0,100,0,200,0,100.0,759.0,100.0,7420405160.0,100.0,680360267.0
2016-04-17,Z300PABB,ST4000DM000,4000787030016,0,114,74282640,91,0,100,15,100,0,87,623035183,75,22040,100,0,100,15,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,8.0,95.0,10762.0,26.0,26.0,100,0,100,0,200,0,100.0,21986.0,100.0,25585619016.0,100.0,255474866713.0
2016-04-17,Z304H3GQ,ST4000DM000,4000787030016,0,115,99289608,96,0,100,4,100,0,79,90807199,98,2285,100,0,100,4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,2.0,100.0,107.0,33.0,33.0,100,0,100,0,200,0,100.0,2284.0,100.0,9447392444.0,100.0,8164653063.0
2016-04-17,Z305GWYE,ST4000DM000,4000787030016,0,118,192841920,98,0,100,2,100,0,78,79613273,99,1447,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,1.0,99.0,3316.0,29.0,29.0,100,0,100,0,200,0,100.0,1427.0,100.0,11347514360.0,100.0,853393684.0
2016-04-17,Z305GWYF,ST4000DM000,4000787030016,0,119,212898192,98,0,100,2,100,0,78,79353790,99,1448,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,99.0,3044.0,30.0,30.0,100,0,100,0,200,0,100.0,1428.0,100.0,11402784824.0,100.0,866403555.0
2016-04-17,Z300X9EE,ST4000DM000,4000787030016,0,116,114313592,91,0,100,31,100,0,86,459700436,78,19899,100,0,100,31,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,100.0,0.0,100.0,8.0,95.0,10492.0,24.0,24.0,100,0,100,0,200,0,100.0,19854.0,100.0,23228790580.0,100.0,220684343093.0
2016-04-17,Z30147XZ,ST4000DM000,4000787030016,0,118,188034840,91,0,100,13,100,0,85,388426622,78,19392,100,0,100,13,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,65.0,35.0,100.0,0.0,100.0,2.0,91.0,19982.0,35.0,35.0,100,0,100,0,200,0,100.0,19314.0,100.0,22660728184.0,100.0,222948292700.0
2016-04-17,Z302ALB7,ST4000DM000,4000787030016,0,112,45872720,95,0,100,5,100,0,84,240676999,92,7139,100,0,100,5,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,84.0,33665.0,21.0,21.0,100,0,100,0,200,0,100.0,6793.0,100.0,24243893456.0,100.0,6532367470.0
2016-04-17,S3010LNH,ST4000DM000,4000787030016,0,114,75315992,98,0,100,2,100,0,83,228198765,94,5704,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,92.0,16355.0,36.0,36.0,100,0,100,0,200,0,100.0,5604.0,100.0,24424078440.0,100.0,3308612193.0
2016-04-17,Z300X8B1,ST4000DM000,4000787030016,0,106,11249104,95,0,100,5,100,0,87,620856859,76,21510,100,0,100,5,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,11.0,77.0,23.0,100.0,0.0,100.0,1.0,98.0,5644.0,23.0,23.0,100,0,100,0,200,0,100.0,265351669502935.0,100.0,26120657594.0,100.0,235427715287.0
2016-04-17,Z3058SC7,ST4000DM000,4000787030016,0,108,19555376,98,0,100,2,100,0,80,106242113,98,2263,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,97.0,6271.0,23.0,23.0,100,0,100,0,200,0,100.0,2189.0,100.0,13596750736.0,100.0,1114717754.0
2016-04-17,S300Z602,ST4000DM000,4000787030016,0,118,197988144,99,0,100,1,100,0,84,246522024,93,6974,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,85.0,31850.0,35.0,35.0,100,0,100,0,200,0,100.0,6693.0,100.0,24774710792.0,100.0,6930016434.0
2016-04-17,S300Z603,ST4000DM000,4000787030016,0,118,199957536,98,0,100,2,100,0,84,281676703,91,8097,100,0,100,2,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,83.0,35384.0,27.0,27.0,100,0,100,0,200,0,100.0,7959.0,100.0,27328419600.0,100.0,4676089930.0
2016-04-17,S300Z606,ST4000DM000,4000787030016,0,119,229193816,94,0,100,6,100,0,84,275864446,93,6581,100,0,100,6,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,81.0,38987.0,32.0,32.0,100,0,100,0,200,0,100.0,6252.0,100.0,23082212576.0,100.0,23382827244.0
2016-04-17,Z302FCJQ,ST4000DM000,4000787030016,0,114,80090448,97,0,100,3,100,0,85,393981579,89,10446,100,0,100,3,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,74.0,52146.0,29.0,29.0,100,0,100,0,200,0,100.0,10269.0,100.0,31619074424.0,100.0,19271031003.0
